Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath,Unnamed: 0,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
2622,test,,GasA,3,2Story,1,1,Lvl,Gtl,0.18357399,Inside,-0.601320619,IR1,0,60,RL,0,None,none,0,5,Gilbert,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.138731881,3,3,BuiltIn,1996,0.543897999,2.5,2622,821,955,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,821.0,Y,Norm,Norm,SBrkr,1.14477869312,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.235282706288,AllPub,1.33296020605,1996,1996,2006
2623,test,,GasA,4,2Story,1,2,HLS,Gtl,0.760281792,CulDSac,-0.830615574,IR1,0,60,RL,216,BrkFace,none,0,1,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.251316419,3,3,Attchd,2005,1.113010547,2.5,2623,1074,990,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,1074.0,Y,Norm,Norm,SBrkr,1.15805321691,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.20120090137,AllPub,-0.929191516623,2005,2005,2006
2624,test,,GasA,4,2Story,1,2,HLS,Gtl,0.851198102,CulDSac,-1.350077779,IR1,0,60,RL,248,BrkFace,none,0,5,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.393600725,3,3,Attchd,2006,1.405471163,2.5,2624,1700,512,0,,3,1Fam,TA,Av,60.0,0.0,GLQ,Unf,1,0,Gd,1640.0,Y,Norm,Norm,SBrkr,0.584648535439,5,7,Y,0.0,None,CompShg,Gable,New,2.90980193081,Pave,9,1.0341226371,AllPub,1.21026730775,2005,2006,2006
2625,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.757292134,Inside,0.085493269,IR1,0,160,RL,0,None,none,0,12,StoneBr,3,4,CemntBd,CmentBd,0,0,0,PConc,7,0.673868744,3,3,Attchd,1994,2.344111651,2.5,2625,2079,608,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,2062.0,Y,Norm,Norm,SBrkr,0.0544568739033,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,1.42004943784,AllPub,0.997431376885,1994,1994,2006
2626,test,,GasA,3,1Story,1,1,Lvl,Gtl,-0.19243072,Inside,-0.095129546,IR1,0,20,RL,112,BrkFace,none,0,7,Gilbert,3,3,HdBoard,HdBoard,3,3,1,PConc,7,-0.329112599,3,3,Attchd,1993,-0.655585741,2.0,2626,1169,0,0,,3,1Fam,TA,No,705.0,0.0,GLQ,Unf,0,1,Gd,455.0,Y,Norm,Norm,SBrkr,0.403931803046,6,6,Y,0.0,None,CompShg,Gable,WD,3.08051101497,Pave,6,0.333010522994,AllPub,-0.929191516623,1993,1994,2006
2627,test,,GasA,2,1Story,1,1,Lvl,Gtl,-1.722521325,Inside,-2.352551046,IR1,0,120,RL,0,None,none,0,8,StoneBr,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.055150102,2,3,Attchd,1987,-0.586422757,2.0,2627,1204,0,0,,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,1191.0,Y,Norm,Norm,SBrkr,0.88629308957,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.378845046811,AllPub,0.803320152167,1987,1987,2006
2628,test,,GasA,4,2Story,1,3,HLS,Gtl,1.151048969,CulDSac,-0.337487816,IR1,0,60,RL,600,BrkFace,none,0,3,StoneBr,5,4,VinylSd,VinylSd,0,4,1,PConc,7,0.915327215,3,3,BuiltIn,2005,2.563457112,3.5,2628,1414,1384,0,,3,1Fam,TA,Gd,1218.0,0.0,GLQ,Unf,1,0,Ex,180.0,Y,Norm,Norm,SBrkr,0.571773644286,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,0.665293030642,AllPub,1.04561488754,2005,2006,2006
2629,test,,GasA,4,2Story,1,3,HLS,Gtl,1.385937523,CulDSac,-0.287413293,IR1,0,60,RL,662,BrkFace,none,0,9,StoneBr,3,5,CemntBd,CmentBd,0,5,1,PConc,7,1.323949243,3,3,BuiltIn,2006,3.733299573,3.5,2629,1528,1862,0,,5,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0,0,Ex,1528.0,Y,Norm,Norm,SBrkr,0.531121983079,5,10,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,10,0.830285817408,AllPub,1.11568493235,2006,2006,2006
2630,test,,GasA,4,2Story,1,2,HLS,Gtl,0.631256024,CulDSac,-0.142049634,IR1,0,60,RL,184,BrkFace,none,0,7,StoneBr,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.938544376,3,3,BuiltIn,2006,1.92122941,2.5,2630,1102,1371,0,,4,1Fam,Gd,Gd,205.0,0.0,GLQ,Unf,0,0,Ex,889.0,Y,Norm,Norm,SBrkr,0.597213546856,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,0.232495322767,AllPub,1.23422939048,2006,2006,2006
2631,test,,GasA,4,2Story,1,3,Lvl,Gtl,1.15459482,CulDSac,0.643264597,IR1,0,60,RL,734,Stone,none,0,7,StoneBr,3,5,VinylSd,VinylSd,0,4,1,PConc,7,1.221793736,2,3,Attchd,2006,2.365848588,2.5,2631,1850,848,0,,4,1Fam,TA,No,1206.0,0.0,GLQ,Unf,1,0,Ex,644.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,10,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,1.20041233148,AllPub,1.24465551217,2006,2006,2006
2632,test,,GasA,4,2Story,1,3,HLS,Gtl,1.138649331,Corner,0.986098015,IR1,0,60,RL,550,BrkFace,none,0,1,StoneBr,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.868892893,3,3,BuiltIn,2005,2.557528856,3.5,2632,1390,1405,0,,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Ex,1390.0,Y,Norm,Norm,SBrkr,1.07821190947,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,10,0.65479472578,AllPub,1.29973387997,2005,2006,2006
2633,test,,GasA,4,1Story,1,2,HLS,Gtl,-0.175266699,Inside,-0.287413293,Reg,0,120,RL,230,BrkFace,none,0,8,StoneBr,3,4,MetalSd,MetalSd,0,4,1,PConc,7,0.204882097,3,3,Attchd,2005,0.421380714,2.0,2633,1714,0,0,,2,TwnhsE,TA,Gd,1191.0,0.0,GLQ,Unf,1,0,Ex,523.0,Y,Norm,Norm,SBrkr,0.765721032731,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,1.05006741251,AllPub,0.95351889119,2005,2005,2006
2634,test,,GasA,4,1Story,1,3,HLS,Gtl,1.407423979,Inside,0.920614852,IR1,0,20,RL,420,BrkFace,none,0,9,StoneBr,3,5,VinylSd,VinylSd,0,4,2,PConc,7,1.156785686,1,3,Attchd,2005,0.986541092,2.5,2634,2000,0,0,,3,1Fam,TA,Gd,1416.0,0.0,GLQ,Unf,1,0,Ex,494.0,Y,Norm,Norm,SBrkr,1.07821190947,5,9,Y,0.0,None,CompShg,Hip,WD,2.96062270197,Pave,8,1.2642874084,AllPub,1.4720948705,2005,2005,2006
2635,test,,GasA,2,SFoyer,1,1,Lvl,Gtl,0.315533092,FR3,0.569696316,IR1,0,85,RL,130,BrkFace,none,0,6,NWAmes,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,0.506705187,2,3,Attchd,1980,-0.787983452,1.0,2635,1102,0,0,,2,1Fam,TA,Av,850.0,0.0,GLQ,Unf,1,0,Gd,138.0,Y,Norm,Norm,SBrkr,0.326166449268,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0617880731921,AllPub,0.890584599608,1980,1980,2006
2636,test,,GasA,2,2Story,1,1,Lvl,Gtl,0.327862416,Inside,0.606707525,Reg,0,60,RL,68,BrkFace,none,0,7,NWAmes,3,3,Plywood,Plywood,4,3,1,CBlock,7,0.042361973,2,3,Attchd,1978,0.703960903,2.5,2636,945,912,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,TA,945.0,Y,PosA,Norm,SBrkr,1.09317071963,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.0111217002214,AllPub,1.56393696589,1978,1978,2006
2637,test,,GasA,2,SFoyer,1,1,Lvl,Gtl,0.212227159,Inside,0.569696316,IR1,0,85,RL,252,Stone,none,0,7,NWAmes,3,4,VinylSd,Wd Shng,0,2,1,CBlock,7,0.571713237,2,3,Attchd,1976,-0.825529071,1.0,2637,1083,0,0,,2,1Fam,TA,Gd,1005.0,0.0,GLQ,Unf,1,0,Ex,42.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.158300226095,AllPub,1.63904358119,1976,1976,2006
2638,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.128487875,Inside,0.37741257,IR1,0,60,FV,0,None,none,0,6,Somerst,3,4,VinylSd,VinylSd,0,5,1,PConc,7,0.316324469,3,3,BuiltIn,2005,1.614936198,2.5,2638,960,1358,0,,3,1Fam,TA,No,788.0,0.0,ALQ,Unf,1,0,Gd,172.0,Y,RRAn,Norm,SBrkr,1.54371283323,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,0.0145705729229,AllPub,-0.929191516623,2005,2006,2006
2639,test,,GasA,2,SLvl,1,2,Lvl,Gtl,0.327862416,Inside,0.606707525,Reg,0,80,RL,248,BrkFace,none,0,6,NWAmes,3,3,Plywood,Plywood,0,3,1,CBlock,7,0.056292269,2,3,Attchd,1975,0.739530437,3.0,2639,1109,766,0,,3,1Fam,Fa,No,548.0,0.0,ALQ,Unf,0,0,TA,127.0,Y,Norm,Norm,SBrkr,0.438790378283,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.531948413538,AllPub,0.33874160269,1975,2000,2006
2640,test,,GasA,2,1Story,1,1,Lvl,Gtl,0.226594353,Inside,0.569696316,Reg,0,20,RL,176,BrkFace,none,0,6,NWAmes,3,3,HdBoard,Plywood,2,0,0,CBlock,7,-0.05050667,1,3,Attchd,1974,-0.786007366,2.0,2640,1103,0,0,,3,1Fam,TA,No,755.0,0.0,ALQ,Unf,0,0,TA,348.0,Y,Norm,Norm,SBrkr,0.97868426331,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.246447362969,AllPub,1.35364123084,1974,1974,2006
2641,test,,GasA,2,1Story,1,1,Lvl,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,3,NAmes,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.478844594,1,3,Detchd,1995,-1.238530886,1.0,2641,874,0,0,,3,1Fam,TA,No,20.0,620.0,Rec,LwQ,0,1,TA,224.0,Y,Norm,Norm,SBrkr,-1.07568666246,4,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,0.467364460403,1971,1971,2006
2642,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.030101898,FR2,-2.778900547,IR2,0,120,RH,0,None,none,0,9,NAmes,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.325611333,3,3,Attchd,2002,-0.161564431,2.0,2642,1419,0,0,,2,TwnhsE,TA,No,951.0,0.0,GLQ,Unf,1,0,Gd,536.0,Y,Norm,Norm,SBrkr,0.871700819231,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,0.779347044902,AllPub,1.09093409036,2002,2002,2006
2643,test,,GasA,2,2Story,1,1,Lvl,Gtl,-2.297800023,Inside,-3.017376908,Reg,0,160,RM,514,BrkFace,none,0,12,BrDale,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.152662177,1,3,Detchd,1973,-0.807744304,1.5,2643,525,567,0,,3,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0,0,TA,525.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.887956107288,AllPub,-0.929191516623,1973,1973,2006
2644,test,,GasA,3,2Story,1,2,Lvl,Gtl,-2.77846467,Inside,-3.017376908,Reg,0,160,RM,200,BrkFace,none,0,6,BrDale,3,3,HdBoard,HdBoard,0,2,1,CBlock,6,-0.152662177,1,3,Attchd,1973,-0.268273034,1.5,2644,765,600,0,,3,TwnhsE,TA,No,402.0,0.0,LwQ,Unf,0,0,TA,363.0,Y,Norm,Norm,SBrkr,0.558572767506,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.344339135875,AllPub,-0.929191516623,1973,1973,2006
2645,test,,GasA,4,2Story,1,1,Lvl,Gtl,-3.040308567,Inside,-3.415215532,Reg,0,160,RM,380,BrkFace,none,0,7,BrDale,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1973,-0.930261589,1.5,2645,494,536,0,,3,Twnhs,TA,No,282.0,0.0,ALQ,Unf,0,0,TA,212.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.970194485407,AllPub,-0.929191516623,1972,1972,2006
2646,test,,GasA,2,2Story,1,1,Lvl,Gtl,-3.271271253,Inside,-3.415215532,Reg,0,160,RM,504,BrkFace,none,0,7,BrDale,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1972,-1.092300578,1.5,2646,483,465,0,,2,Twnhs,TA,No,276.0,0.0,ALQ,Unf,0,0,TA,207.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-1.00024189956,AllPub,-0.929191516623,1972,1972,2006
2647,test,,GasA,3,2Story,1,1,Lvl,Gtl,-3.271271253,Inside,-3.415215532,Reg,0,160,RM,504,BrkFace,none,0,10,BrDale,3,3,HdBoard,HdBoard,4,0,0,CBlock,7,-0.969906234,1,3,Detchd,1972,-0.807744304,1.5,2647,525,567,0,,3,Twnhs,TA,No,382.0,0.0,BLQ,Unf,0,0,TA,143.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.887956107288,AllPub,1.47406860378,1972,1972,2006
2648,test,,GasA,3,1Story,1,1,Lvl,Gtl,-1.549207814,Inside,-0.657011288,Reg,0,120,RL,0,None,none,0,7,NPkVill,3,3,Plywood,Plywood,0,1,1,CBlock,7,-0.152662177,2,3,Attchd,1975,-0.853194265,2.0,2648,1069,0,0,,2,TwnhsE,TA,No,727.0,156.0,ALQ,BLQ,0,1,Gd,186.0,Y,Norm,Norm,SBrkr,0.765721032731,5,6,Y,0.0,None,CompShg,Gable,WD,3.42574118213,Pave,4,0.193313702488,AllPub,-0.929191516623,1975,1975,2006
2649,test,,GasA,2,1Story,1,1,Lvl,Gtl,-0.333869174,Inside,-0.048936931,Reg,0,20,RL,0,None,none,0,9,NAmes,3,3,MetalSd,MetalSd,0,3,1,CBlock,7,-0.802742677,2,3,Attchd,1974,-0.224799159,1.0,2649,1387,0,0,,3,1Fam,TA,Mn,373.0,108.0,ALQ,Rec,1,0,TA,462.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,-0.0145688349394,AllPub,-0.929191516623,1967,1975,2006
2650,test,,GasA,2,1Story,1,1,Lvl,Gtl,-2.672443369,FR2,-3.017376908,Reg,0,120,RL,0,None,none,0,4,NPkVill,3,3,Plywood,Brk Cmn,0,0,0,CBlock,7,-0.714517466,1,3,Attchd,1976,-0.880859458,2.0,2650,1055,0,0,,2,Twnhs,TA,No,120.0,492.0,ALQ,BLQ,1,0,TA,443.0,Y,Norm,Norm,SBrkr,0.455371589499,7,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,0.171091407104,AllPub,-0.929191516623,1976,1976,2006
2651,test,,GasA,3,2Story,1,1,Lvl,Gtl,-2.761291289,Inside,-3.017376908,Reg,0,160,RL,0,None,none,0,7,NPkVill,3,3,Plywood,Brk Cmn,0,3,1,CBlock,7,-0.059793535,2,3,Attchd,1976,-0.088449277,2.5,2651,855,601,0,,3,Twnhs,TA,No,70.0,0.0,ALQ,Unf,0,0,Gd,785.0,Y,Norm,Norm,SBrkr,0.438790378283,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.171586826005,AllPub,-0.929191516623,1976,1976,2006
2652,test,,GasA,3,2Story,1,3,Lvl,Gtl,1.195097323,Inside,0.255788989,IR1,0,60,RL,215,Stone,none,0,8,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.662919789,2,3,Attchd,2006,2.150455297,2.5,2652,1738,851,0,,4,1Fam,Gd,No,1369.0,0.0,GLQ,Unf,1,0,Ex,369.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,1.07719062926,AllPub,-0.929191516623,2006,2006,2006
2653,test,,GasA,4,1Story,1,2,Lvl,Gtl,1.16810794,Corner,1.518485897,Reg,0,20,RL,232,BrkFace,none,0,7,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.890447964,3,3,Attchd,2004,0.231676531,2.0,2653,1618,0,0,,2,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Gd,1618.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.938838374158,AllPub,-0.929191516623,2004,2004,2006
2654,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.621019569,Corner,1.463817134,Reg,0,20,RL,206,Stone,none,0,9,NridgHt,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.862587371,2,3,Attchd,2006,0.47275893,2.0,2654,1740,0,0,,4,1Fam,Gd,No,0.0,0.0,Unf,Unf,0,0,Ex,1721.0,Y,Norm,Norm,SBrkr,0.644658077904,5,7,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,8,1.05800565118,AllPub,-0.929191516623,2006,2006,2006
2655,test,,GasA,4,1Story,1,3,HLS,Mod,0.992704432,Corner,1.777724461,IR1,0,20,RL,568,BrkFace,none,0,6,NridgHt,3,5,VinylSd,VinylSd,0,4,1,PConc,7,2.842351553,3,3,Attchd,2005,0.725697841,2.0,2655,1868,0,0,,2,1Fam,TA,Gd,1505.0,0.0,GLQ,Unf,1,0,Ex,363.0,Y,Norm,Norm,SBrkr,0.774663824489,5,9,Y,0.0,None,CompShg,Hip,WD,3.14180098206,Pave,7,1.2197251603,AllPub,1.47800268905,2005,2005,2006
2656,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.882883512,Corner,1.777724461,IR1,0,60,RL,525,BrkFace,none,0,8,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.915327215,3,3,BuiltIn,2005,1.393614651,2.5,2656,1117,1089,0,,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Gd,1090.0,Y,Norm,Norm,SBrkr,1.0416321575,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,10,0.226268642057,AllPub,0.92272790102,2005,2006,2006
2657,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.215187927,Inside,0.643264597,IR1,0,60,RL,385,BrkFace,none,0,5,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.223455826,2,3,Attchd,2005,1.166364849,2.5,2657,1625,466,0,,3,1Fam,Gd,Av,1290.0,0.0,GLQ,Unf,1,0,Ex,316.0,Y,Norm,Norm,SBrkr,0.97868426331,5,9,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,0.924612832525,AllPub,1.08462097969,2005,2006,2006
2658,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.720903729,Corner,1.32258861,IR1,0,60,RL,0,None,none,0,7,NridgHt,3,4,CemntBd,CmentBd,0,4,1,PConc,7,0.474201162,3,3,Attchd,2005,1.486490657,2.5,2658,1209,1044,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Ex,1209.0,Y,Norm,Norm,SBrkr,1.25045617758,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,0.405076821135,AllPub,1.22632079249,2005,2006,2006
2659,test,,GasA,3,2Story,1,2,Lvl,Gtl,0.35412921,Inside,0.643264597,IR1,0,60,RL,0,None,none,0,11,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.924614079,3,3,BuiltIn,2006,1.75523825,2.5,2659,1054,1335,0,,4,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0,0,Ex,1054.0,Y,Norm,Norm,SBrkr,0.841269757994,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,10,0.16949622715,AllPub,1.02533909898,2006,2006,2006
2660,test,,GasA,4,2Story,1,3,Lvl,Gtl,0.524889049,Inside,0.643264597,IR1,0,60,RL,142,BrkFace,none,0,8,NridgHt,3,4,MetalSd,MetalSd,0,4,1,PConc,7,1.444678479,3,3,BuiltIn,2005,1.693979607,2.5,2660,1544,814,0,,4,1Fam,TA,Av,880.0,0.0,GLQ,Unf,1,0,Ex,644.0,Y,Norm,Norm,SBrkr,0.531121983079,5,8,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,10,0.825358582778,AllPub,0.803320152167,2005,2006,2006
2661,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.852196061,Inside,1.802449615,IR1,0,20,RL,430,BrkFace,none,0,3,NridgHt,3,5,VinylSd,VinylSd,0,4,1,PConc,7,2.099402411,2,3,Attchd,2005,0.575515363,2.0,2661,1792,0,0,,2,1Fam,TA,Gd,1232.0,0.0,GLQ,Unf,1,0,Ex,560.0,Y,Norm,Norm,SBrkr,0.708648384556,5,9,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,1.13727352233,AllPub,1.11568493235,2005,2006,2006
2662,test,,GasA,4,1Story,1,3,Lvl,Gtl,0.999062448,Corner,2.039031309,IR1,0,20,RL,674,BrkFace,none,0,8,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,1.593268307,3,3,Attchd,2004,0.55180234,2.0,2662,1780,0,0,,2,1Fam,TA,Gd,1383.0,0.0,GLQ,Unf,1,0,Ex,397.0,Y,Norm,Norm,SBrkr,0.871700819231,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,1.12403237979,AllPub,0.906833616967,2004,2005,2006
2663,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.773234026,Corner,0.986098015,IR1,0,60,RL,112,BrkFace,none,0,2,NridgHt,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.268228058,2,3,BuiltIn,2004,0.816597762,2.5,2663,1426,488,0,,3,1Fam,TA,No,994.0,0.0,GLQ,Unf,1,0,Gd,426.0,Y,Norm,Norm,SBrkr,1.19196788883,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.693948331645,AllPub,0.997431376885,2004,2004,2006
2664,test,,GasA,4,1Story,1,3,Lvl,Gtl,-0.8043968,Inside,-0.952239155,Reg,0,120,RL,278,BrkFace,none,0,3,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.385975951,2,3,Attchd,2005,0.126944014,2.0,2664,1565,0,0,,2,TwnhsE,TA,No,472.0,0.0,GLQ,Unf,1,0,Ex,1088.0,Y,Norm,Norm,SBrkr,0.774663824489,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.86938248196,AllPub,1.09093409036,2005,2005,2006
2665,test,,GasA,4,1Story,1,3,Lvl,Gtl,-0.275759887,Inside,-0.238166485,Reg,0,20,RL,518,BrkFace,none,0,6,NridgHt,3,4,MetalSd,MetalSd,0,4,1,PConc,7,1.978673175,3,3,Attchd,2006,0.366050327,2.0,2665,1686,0,0,,1,TwnhsE,Gd,No,1023.0,0.0,GLQ,Unf,1,0,Ex,663.0,Y,Norm,Norm,SBrkr,1.06800765306,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,6,1.01808573225,AllPub,1.28507540942,2006,2006,2006
2666,test,,GasA,4,1Story,1,2,Lvl,Gtl,-0.656827459,Inside,-0.952239155,Reg,0,120,RL,572,BrkFace,none,0,6,NridgHt,3,5,MetalSd,MetalSd,0,4,1,PConc,7,0.474201162,2,3,Attchd,2006,0.326528623,2.0,2666,1666,0,0,,2,TwnhsE,Gd,No,415.0,0.0,GLQ,Unf,1,0,Ex,1251.0,Y,Norm,Norm,SBrkr,0.921131704556,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,6,0.995013461208,AllPub,1.18556899584,2006,2006,2006
2667,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.272525907,Inside,-0.048936931,Reg,0,60,RL,0,None,none,0,2,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.384833784,3,3,Attchd,2005,-0.088449277,2.5,2667,728,728,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,728.0,Y,RRAn,Norm,SBrkr,0.366528286207,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.419493999136,AllPub,-0.929191516623,2005,2006,2006
2668,test,,GasA,4,2Story,1,2,Lvl,Gtl,0.272525907,Inside,-0.048936931,Reg,0,60,RL,0,None,none,0,9,Gilbert,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.152662177,3,3,Attchd,2006,-0.017310209,2.5,2668,738,754,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,738.0,Y,RRAn,Norm,SBrkr,0.502138558242,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.398923388428,AllPub,-0.929191516623,2006,2006,2006
2669,test,,GasA,4,1Story,1,2,Lvl,Gtl,0.527750104,Inside,1.293521413,IR1,0,20,RL,0,None,none,0,7,Gilbert,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.213026795,3,3,Attchd,2006,-0.345340358,2.0,2669,1326,0,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Gd,1326.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.569247771379,AllPub,0.703633739911,2006,2006,2006
